sale_id,match_id,price_tier,quantity,unit_price_usd,channel,buyer_country
14936,40,Category 1,1,297.03,Verified Resale Platform,Brazil
14937,40,Category 3,1,94.08,FIFA.com Ticketing Platform,Nigeria
14938,40,Category 3,1,98.32,FIFA.com Ticketing Platform,Canada
14939,40,Category 2,3,168.97,FIFA.com Ticketing Platform,India
14940,40,Category 2,1,183.02,FIFA.com Ticketing Platform,Canada
14941,40,Category 2,6,164.63,FIFA.com Ticketing Platform,France
14942,40,Category 2,1,188.25,FIFA.com Ticketing Platform,Japan
14943,40,Category 3,2,105.31,Verified Resale Platform,Argentina
14944,40,Category 2,3,163.92,FIFA.com Ticketing Platform,France
14945,40,Category 4,3,58.19,Ticket Lottery Allocation,France
14946,40,Category 3,2,107.43,FIFA.com Ticketing Platform,Japan
14947,40,Hospitality,4,1030.06,Ticket Lottery Allocation,England
14948,40,Category 4,1,64.27,FIFA.com Ticketing Platform,France
14949,40,Category 2,1,158.66,FIFA.com Ticketing Platform,Colombia
14950,40,Category 1,4,311.84,FIFA.com Ticketing Platform,India
14951,40,Category 3,2,106.32,FIFA.com Ticketing Platform,Brazil
14952,40,Category 1,2,324.58,Ticket Lottery Allocation,Nigeria
14953,40,Category 2,2,182.02,FIFA.com Ticketing Platform,India
14954,40,Category 1,2,322.78,Ticket Lottery Allocation,Spain
14955,40,Category 4,1,57.97,FIFA.com Ticketing Platform,Canada
14956,40,Category 1,3,271.4,Ticket Lottery Allocation,USA
14957,40,Category 3,2,101.28,Ticket Lottery Allocation,Colombia
14958,40,Category 2,4,163.83,FIFA.com Ticketing Platform,USA
14959,40,Category 1,1,278.83,Ticket Lottery Allocation,Argentina
14960,40,Category 2,2,173.86,FIFA.com Ticketing Platform,France
14961,40,Category 3,1,106.37,FIFA.com Ticketing Platform,India
14962,40,Category 2,4,187.2,FIFA.com Ticketing Platform,Brazil
14963,40,Category 3,3,104.84,Verified Resale Platform,Nigeria
14964,40,Category 4,1,58.03,FIFA.com Ticketing Platform,Australia
14965,40,Category 2,2,171.98,Verified Resale Platform,France
14966,40,Category 1,1,302.12,FIFA.com Ticketing Platform,India
14967,40,Category 3,4,99.83,FIFA.com Ticketing Platform,Spain
14968,40,Category 3,2,106.36,Official Hospitality Package,Spain
14969,40,Category 3,1,102.69,Ticket Lottery Allocation,Argentina
14970,40,Category 2,3,168.01,FIFA.com Ticketing Platform,France
14971,40,Category 3,1,94.36,Ticket Lottery Allocation,Canada
14972,40,Category 1,3,291.35,Verified Resale Platform,South Africa
14973,40,Category 1,3,303.93,Official Hospitality Package,Canada
14974,40,Category 1,1,316.09,Verified Resale Platform,Brazil
14975,40,Category 4,3,57.59,Ticket Lottery Allocation,Australia
14976,40,Category 1,6,287.75,FIFA.com Ticketing Platform,Nigeria
14977,40,Category 2,1,182.79,Ticket Lottery Allocation,France
14978,40,Category 2,1,168.68,FIFA.com Ticketing Platform,USA
14979,40,Hospitality,6,1077.66,FIFA.com Ticketing Platform,USA
14980,40,Category 1,2,294.66,FIFA.com Ticketing Platform,Germany
14981,40,Category 3,3,98.31,FIFA.com Ticketing Platform,India
14982,40,Category 2,1,174.99,Ticket Lottery Allocation,Canada
14983,40,Category 3,6,96.2,Official Hospitality Package,Japan
14984,40,Category 1,2,301.34,Ticket Lottery Allocation,France
14985,40,Category 4,1,66.98,Official Hospitality Package,USA
14986,40,Category 1,1,281.28,FIFA.com Ticketing Platform,Spain
14987,40,Category 3,1,103.14,FIFA.com Ticketing Platform,Australia
14988,40,Category 2,3,185.02,FIFA.com Ticketing Platform,Canada
14989,40,Category 3,3,108.7,Ticket Lottery Allocation,Australia
14990,40,Category 3,3,104.31,FIFA.com Ticketing Platform,England
14991,40,Category 2,4,182.98,FIFA.com Ticketing Platform,Brazil
14992,40,Category 1,1,327.33,Verified Resale Platform,Brazil
14993,40,Category 1,2,315.84,FIFA.com Ticketing Platform,USA
14994,40,Category 3,3,91.24,Official Hospitality Package,Spain
14995,40,Category 3,1,99.68,Ticket Lottery Allocation,Mexico
14996,40,Category 2,3,185.62,FIFA.com Ticketing Platform,Brazil
14997,40,Category 3,2,96.78,FIFA.com Ticketing Platform,Japan
14998,40,Category 3,4,99.46,FIFA.com Ticketing Platform,Mexico
14999,40,Category 3,2,107.19,Ticket Lottery Allocation,Germany
15000,40,Category 3,1,90.68,FIFA.com Ticketing Platform,Australia
15001,40,Category 4,2,67.21,FIFA.com Ticketing Platform,Germany
15002,40,Category 2,3,183.06,FIFA.com Ticketing Platform,France
15003,40,Category 4,3,58.77,FIFA.com Ticketing Platform,Argentina
15004,40,Category 2,3,175.17,FIFA.com Ticketing Platform,Spain
15005,40,Category 2,3,180.71,FIFA.com Ticketing Platform,Colombia
15006,40,Category 1,4,289.46,FIFA.com Ticketing Platform,Canada
15007,40,Category 3,1,98.14,Official Hospitality Package,Australia
15008,40,Category 2,2,177.25,Verified Resale Platform,USA
15009,40,Category 1,2,289.93,FIFA.com Ticketing Platform,Canada
15010,40,Category 2,1,179.3,Ticket Lottery Allocation,Japan
15011,40,Category 3,1,97.12,FIFA.com Ticketing Platform,Spain
15012,40,Category 2,2,162.02,Ticket Lottery Allocation,Japan
15013,40,Category 3,1,96.81,Official Hospitality Package,Canada
15014,40,Category 4,2,59.36,FIFA.com Ticketing Platform,Spain
15015,40,Category 3,1,97.29,Ticket Lottery Allocation,Spain
15016,40,Category 1,1,277.38,FIFA.com Ticketing Platform,France
15017,40,Category 3,2,93.57,Official Hospitality Package,Spain
15018,40,Category 1,1,281.0,Ticket Lottery Allocation,France
15019,40,Category 3,1,96.63,FIFA.com Ticketing Platform,France
15020,40,Category 4,2,63.51,FIFA.com Ticketing Platform,Germany
15021,40,Category 3,6,92.81,Ticket Lottery Allocation,South Africa
15022,40,Category 3,3,95.52,Official Hospitality Package,Mexico
15023,40,Category 1,2,275.84,Ticket Lottery Allocation,Mexico
15024,40,Category 1,3,313.36,Ticket Lottery Allocation,Mexico
15025,40,Category 1,2,292.45,FIFA.com Ticketing Platform,Japan
15026,40,Category 4,1,68.18,Official Hospitality Package,USA
15027,40,Category 3,3,99.93,Official Hospitality Package,Japan
15028,40,Category 3,3,94.38,Verified Resale Platform,India
15029,40,Category 4,3,66.42,FIFA.com Ticketing Platform,USA
15030,40,Category 2,1,186.72,FIFA.com Ticketing Platform,France
15031,40,Category 2,3,183.54,Verified Resale Platform,Mexico
15032,40,Category 2,3,185.63,FIFA.com Ticketing Platform,Spain
15033,40,Category 1,6,306.31,Verified Resale Platform,Canada
15034,40,Category 3,1,102.88,FIFA.com Ticketing Platform,Argentina
15035,40,Category 2,3,186.52,FIFA.com Ticketing Platform,Brazil
15036,40,Category 1,2,275.21,FIFA.com Ticketing Platform,Mexico
15037,40,Category 4,1,62.22,FIFA.com Ticketing Platform,Nigeria
15038,40,Category 3,1,99.95,FIFA.com Ticketing Platform,Argentina
15039,40,Category 4,1,61.18,FIFA.com Ticketing Platform,Australia
15040,40,Category 2,3,168.86,FIFA.com Ticketing Platform,Argentina
15041,40,Category 2,3,177.41,FIFA.com Ticketing Platform,India
15042,40,Category 2,2,178.35,Verified Resale Platform,India
15043,40,Category 2,1,184.58,Verified Resale Platform,Colombia
15044,40,Hospitality,6,1063.02,FIFA.com Ticketing Platform,Mexico
15045,40,Category 2,2,174.23,FIFA.com Ticketing Platform,South Africa
15046,40,Category 3,6,107.35,FIFA.com Ticketing Platform,Mexico
15047,40,Category 2,2,188.33,Verified Resale Platform,Spain
15048,40,Category 3,1,106.05,FIFA.com Ticketing Platform,England
15049,40,Category 3,1,100.05,Verified Resale Platform,Argentina
15050,40,Category 3,3,102.25,FIFA.com Ticketing Platform,South Africa
15051,40,Category 3,1,108.11,FIFA.com Ticketing Platform,England
15052,40,Category 2,2,170.79,FIFA.com Ticketing Platform,USA
15053,40,Category 2,2,172.45,Ticket Lottery Allocation,USA
15054,40,Category 3,2,92.21,Ticket Lottery Allocation,Nigeria
15055,40,Category 3,1,104.38,FIFA.com Ticketing Platform,USA
15056,40,Category 2,2,184.67,FIFA.com Ticketing Platform,Spain
15057,40,Category 3,4,92.52,FIFA.com Ticketing Platform,USA
15058,40,Hospitality,3,1040.55,Ticket Lottery Allocation,Spain
15059,40,Category 3,1,98.02,Official Hospitality Package,USA
15060,40,Category 3,1,103.17,Verified Resale Platform,Colombia
15061,40,Category 3,1,91.79,FIFA.com Ticketing Platform,USA
15062,40,Category 2,1,157.0,FIFA.com Ticketing Platform,Canada
15063,40,Category 4,4,65.8,Ticket Lottery Allocation,South Africa
15064,40,Category 3,1,98.35,FIFA.com Ticketing Platform,Canada
15065,40,Category 3,1,107.66,Ticket Lottery Allocation,India
15066,40,Category 2,3,170.92,Verified Resale Platform,France
15067,40,Category 4,2,60.48,Verified Resale Platform,France
15068,40,Category 2,4,171.85,Verified Resale Platform,Mexico
15069,40,Category 2,6,176.92,Ticket Lottery Allocation,Nigeria
15070,40,Category 3,1,95.04,FIFA.com Ticketing Platform,Nigeria
15071,40,Category 3,1,95.98,FIFA.com Ticketing Platform,Japan
15072,40,Category 3,1,107.16,FIFA.com Ticketing Platform,South Africa
15073,40,Category 2,2,171.64,FIFA.com Ticketing Platform,Spain
15074,40,Category 3,2,98.4,FIFA.com Ticketing Platform,France
15075,40,Category 4,2,67.1,Ticket Lottery Allocation,USA
15076,40,Category 3,1,107.39,FIFA.com Ticketing Platform,France
15077,40,Category 2,3,187.31,FIFA.com Ticketing Platform,England
15078,40,Category 4,1,66.81,Ticket Lottery Allocation,USA
15079,40,Category 2,4,163.14,FIFA.com Ticketing Platform,Mexico
15080,40,Category 2,6,175.42,FIFA.com Ticketing Platform,England
15081,40,Category 3,1,106.37,FIFA.com Ticketing Platform,Japan
15082,40,Category 3,4,92.07,FIFA.com Ticketing Platform,Argentina
15083,40,Hospitality,3,929.64,FIFA.com Ticketing Platform,Nigeria
15084,40,Category 4,1,67.07,Ticket Lottery Allocation,Japan
15085,40,Category 3,2,91.93,FIFA.com Ticketing Platform,Mexico
15086,40,Category 4,4,63.61,Ticket Lottery Allocation,Canada
15087,40,Category 2,1,160.68,Ticket Lottery Allocation,Mexico
15088,40,Category 4,6,65.02,Ticket Lottery Allocation,France
15089,40,Category 2,4,187.04,Ticket Lottery Allocation,Brazil
15090,40,Category 2,6,171.13,FIFA.com Ticketing Platform,Canada
15091,40,Category 1,6,325.9,Verified Resale Platform,Nigeria
15092,40,Category 1,2,283.59,Ticket Lottery Allocation,Colombia
15093,40,Category 2,1,179.92,Official Hospitality Package,Canada
15094,40,Hospitality,1,906.01,Ticket Lottery Allocation,Australia
15095,40,Category 2,2,184.32,Ticket Lottery Allocation,Colombia
15096,40,Category 3,2,96.8,FIFA.com Ticketing Platform,Japan
15097,40,Category 1,2,281.77,FIFA.com Ticketing Platform,USA
15098,40,Category 3,2,92.17,FIFA.com Ticketing Platform,Colombia
15099,40,Category 4,1,61.12,Ticket Lottery Allocation,USA
15100,40,Category 3,2,101.88,FIFA.com Ticketing Platform,Spain
15101,40,Category 1,2,274.33,Ticket Lottery Allocation,Colombia
15102,40,Category 2,2,164.9,Ticket Lottery Allocation,Spain
15103,40,Category 3,2,92.67,FIFA.com Ticketing Platform,USA
15104,40,Category 2,1,171.94,Verified Resale Platform,Colombia
15105,40,Category 2,3,162.11,Ticket Lottery Allocation,France
15106,40,Category 3,1,90.78,FIFA.com Ticketing Platform,Germany
15107,40,Category 4,2,67.37,FIFA.com Ticketing Platform,Japan
15108,40,Category 4,2,62.17,Ticket Lottery Allocation,Spain
15109,40,Category 2,2,188.41,Ticket Lottery Allocation,USA
15110,40,Category 2,1,181.32,FIFA.com Ticketing Platform,Australia
15111,40,Category 4,1,67.28,FIFA.com Ticketing Platform,South Africa
15112,40,Category 2,1,164.3,Official Hospitality Package,Australia
15113,40,Category 2,1,169.25,Ticket Lottery Allocation,Argentina
15114,40,Category 1,4,289.19,Official Hospitality Package,France
15115,40,Hospitality,3,1071.21,FIFA.com Ticketing Platform,Colombia
15116,40,Category 3,2,107.8,FIFA.com Ticketing Platform,Brazil
15117,40,Category 3,4,100.89,FIFA.com Ticketing Platform,Argentina
15118,40,Category 2,2,177.51,FIFA.com Ticketing Platform,Argentina
15119,40,Hospitality,1,922.21,Verified Resale Platform,Nigeria
15120,40,Category 4,2,65.18,Verified Resale Platform,Colombia
15121,40,Category 3,1,105.74,FIFA.com Ticketing Platform,India
15122,40,Category 2,2,159.91,FIFA.com Ticketing Platform,France
15123,40,Category 2,2,170.65,FIFA.com Ticketing Platform,Germany
15124,40,Hospitality,3,986.0,FIFA.com Ticketing Platform,South Africa
15125,40,Category 1,4,300.16,FIFA.com Ticketing Platform,France
15126,40,Category 3,2,98.17,Verified Resale Platform,Japan
15127,40,Category 3,1,104.19,FIFA.com Ticketing Platform,Japan
15128,40,Category 3,2,99.17,FIFA.com Ticketing Platform,Argentina
15129,40,Category 4,1,64.92,FIFA.com Ticketing Platform,Spain
15130,40,Category 2,1,171.89,FIFA.com Ticketing Platform,Brazil
15131,40,Category 3,2,100.69,Ticket Lottery Allocation,Nigeria
15132,40,Category 3,4,102.8,FIFA.com Ticketing Platform,France
15133,40,Category 2,3,173.54,Official Hospitality Package,Nigeria
15134,40,Category 2,3,167.27,Ticket Lottery Allocation,Mexico
15135,40,Category 3,1,90.92,Official Hospitality Package,Colombia
15136,40,Category 3,2,98.64,FIFA.com Ticketing Platform,Japan
15137,40,Category 1,2,272.64,FIFA.com Ticketing Platform,England
15138,40,Category 3,1,92.94,FIFA.com Ticketing Platform,Nigeria
15139,40,Category 2,1,177.35,FIFA.com Ticketing Platform,Mexico
15140,40,Category 1,2,278.12,FIFA.com Ticketing Platform,South Africa
15141,40,Category 3,2,102.67,Ticket Lottery Allocation,Japan
15142,40,Category 2,3,182.37,FIFA.com Ticketing Platform,Japan
15143,40,Category 3,1,99.56,Official Hospitality Package,USA
15144,40,Category 3,1,98.5,Verified Resale Platform,Canada
15145,40,Category 3,2,97.15,Official Hospitality Package,Spain
15146,40,Category 1,2,327.03,FIFA.com Ticketing Platform,India
15147,40,Hospitality,3,1086.17,FIFA.com Ticketing Platform,Spain
15148,40,Hospitality,2,1064.78,FIFA.com Ticketing Platform,Brazil
15149,40,Category 3,2,101.5,Official Hospitality Package,France
15150,40,Category 3,2,103.96,Ticket Lottery Allocation,Spain
15151,40,Category 3,6,103.51,FIFA.com Ticketing Platform,Japan
15152,40,Category 2,3,185.37,Ticket Lottery Allocation,Nigeria
15153,40,Category 3,1,108.3,FIFA.com Ticketing Platform,Japan
15154,40,Category 4,2,62.13,Ticket Lottery Allocation,England
15155,40,Category 1,2,299.96,FIFA.com Ticketing Platform,Colombia
15156,40,Category 4,2,68.65,Verified Resale Platform,USA
15157,40,Category 2,2,171.86,FIFA.com Ticketing Platform,Germany
15158,40,Category 3,2,98.53,Official Hospitality Package,Australia
15159,40,Category 2,3,182.18,Official Hospitality Package,Spain
15160,40,Category 2,3,181.7,FIFA.com Ticketing Platform,Australia
15161,40,Category 4,1,64.63,Official Hospitality Package,Australia
15162,40,Category 3,2,96.66,FIFA.com Ticketing Platform,India
15163,40,Category 1,1,315.2,FIFA.com Ticketing Platform,Canada
15164,40,Category 2,2,172.09,Ticket Lottery Allocation,England
15165,40,Category 2,4,178.81,FIFA.com Ticketing Platform,Australia
15166,40,Category 4,4,63.99,Ticket Lottery Allocation,Nigeria
15167,40,Category 2,4,175.42,Official Hospitality Package,Germany
15168,40,Category 4,2,65.69,Ticket Lottery Allocation,Colombia
15169,40,Category 2,3,169.15,FIFA.com Ticketing Platform,Spain
15170,40,Category 4,2,61.26,Verified Resale Platform,Australia
15171,40,Category 2,2,159.9,FIFA.com Ticketing Platform,Colombia
15172,40,Category 2,1,164.29,Official Hospitality Package,Australia
15173,40,Category 1,2,286.71,Ticket Lottery Allocation,Germany
15174,40,Category 2,2,186.87,Ticket Lottery Allocation,Japan
15175,40,Category 1,3,311.19,FIFA.com Ticketing Platform,England
15176,40,Category 3,4,101.69,FIFA.com Ticketing Platform,Argentina
15177,40,Category 3,4,109.24,Ticket Lottery Allocation,Spain
15178,40,Category 3,2,100.21,FIFA.com Ticketing Platform,Australia
15179,40,Category 2,2,170.71,Ticket Lottery Allocation,Australia
15180,40,Hospitality,4,997.94,Verified Resale Platform,Brazil
15181,40,Category 4,2,64.46,FIFA.com Ticketing Platform,Brazil
15182,40,Hospitality,1,1006.72,FIFA.com Ticketing Platform,Argentina
15183,40,Category 3,2,91.77,FIFA.com Ticketing Platform,Germany
15184,40,Category 1,1,310.65,FIFA.com Ticketing Platform,Brazil
15185,40,Category 1,4,281.79,Verified Resale Platform,Brazil
15186,40,Category 3,3,102.42,Official Hospitality Package,Japan
15187,40,Category 2,6,165.96,Ticket Lottery Allocation,Australia
15188,40,Category 2,4,161.75,FIFA.com Ticketing Platform,Spain
15189,40,Category 4,1,64.44,FIFA.com Ticketing Platform,Argentina
15190,40,Category 3,1,94.46,Official Hospitality Package,Mexico
15191,40,Category 3,2,106.74,Ticket Lottery Allocation,Canada
15192,40,Category 1,3,297.88,Verified Resale Platform,India
15193,40,Category 3,2,96.69,Official Hospitality Package,Nigeria
15194,40,Category 3,2,91.26,Ticket Lottery Allocation,Brazil
15195,40,Category 1,4,288.87,Ticket Lottery Allocation,India
15196,40,Category 2,6,181.78,FIFA.com Ticketing Platform,India
15197,40,Category 2,1,157.87,Ticket Lottery Allocation,France
15198,40,Category 4,2,68.03,Ticket Lottery Allocation,Spain
15199,40,Category 3,4,103.9,FIFA.com Ticketing Platform,India
15200,40,Category 3,2,91.0,FIFA.com Ticketing Platform,Canada
15201,40,Category 4,3,58.89,FIFA.com Ticketing Platform,USA
15202,40,Category 1,1,275.83,Ticket Lottery Allocation,Canada
15203,40,Category 4,2,60.3,FIFA.com Ticketing Platform,Mexico
15204,40,Category 4,1,68.7,FIFA.com Ticketing Platform,Germany
15205,40,Category 3,4,105.09,FIFA.com Ticketing Platform,France
15206,40,Category 1,1,287.28,Ticket Lottery Allocation,South Africa
15207,40,Category 2,1,176.89,FIFA.com Ticketing Platform,South Africa
15208,40,Category 2,1,178.4,FIFA.com Ticketing Platform,Spain
15209,40,Category 2,2,165.1,FIFA.com Ticketing Platform,South Africa
15210,40,Category 2,4,176.64,Official Hospitality Package,Germany
15211,40,Category 3,2,106.94,Official Hospitality Package,Nigeria
15212,40,Category 3,1,103.78,Official Hospitality Package,Brazil
15213,40,Category 3,3,109.22,FIFA.com Ticketing Platform,Brazil
15214,40,Category 3,2,92.74,Ticket Lottery Allocation,Japan
15215,40,Category 3,4,94.14,FIFA.com Ticketing Platform,Mexico
15216,40,Category 4,2,61.44,FIFA.com Ticketing Platform,Colombia
15217,40,Category 1,4,297.99,FIFA.com Ticketing Platform,Australia
15218,40,Category 4,2,67.67,Official Hospitality Package,South Africa
15219,40,Category 2,2,180.44,Ticket Lottery Allocation,USA
15220,40,Category 3,2,106.26,Verified Resale Platform,France
15221,40,Category 2,2,170.35,Ticket Lottery Allocation,Mexico
15222,40,Category 4,1,66.7,FIFA.com Ticketing Platform,Argentina
15223,40,Category 1,4,324.33,Ticket Lottery Allocation,USA
15224,40,Category 1,2,300.1,FIFA.com Ticketing Platform,Colombia
15225,41,Category 3,1,99.41,Ticket Lottery Allocation,Germany
15226,41,Category 2,2,178.66,FIFA.com Ticketing Platform,Germany
15227,41,Category 4,2,60.65,Ticket Lottery Allocation,South Africa
15228,41,Category 3,1,100.7,FIFA.com Ticketing Platform,Nigeria
